Company,Website,Industry,Employees,Annual revenue,Total funding,Company phone,Company Address,Company country,Company founded date,Alter names,Managers,Addtional Contact Info,Company Social Urls,Category
Comenity Capital Bank,https://www.breadfinancial.com/,,,,,(855) 506-2496,"3095 Loyalty Cir., Building AColumbus, OH 43219-3673",,4/2/2003,"['Boot Barn', 'Bread Financial American Express Cashback', 'Comenity Capital Bank a wholly-owned subsidiary of Bread Financial Payments, Inc.', 'Explorewards Visa', 'Bread Financial Payments, Inc.', 'Bread Financial Holdings, Inc. - Parent Company of Bread Financial Payments, Inc. - Parent Company of Comenity Capital Bank', 'Build.com ((credit accounts handled by Comenity Capital Bank)', 'IKEA (credit accounts handled by Comenity Capital Bank)', 'Floor & Decor', 'Vacation Club', 'DentalFirst Financing', 'Comenity Direct', 'Barneys New York (credit accounts handled by Comenity Capital Bank)', 'C21 Status (Century 21)', 'Comenity Direct', 'Dwolla', 'Sally Beauty Rewwards credit card', 'Famous Footwear', 'Alpheon', ""Sportsman's Warehouse"", ""Carter's"", 'Account Assure', 'B&H Payboo Credit Card', 'Bread Financial', 'Bread Savings Account', 'AAA Travel Advantage Visa', 'Appliances Connection', 'Sephora', 'Big O Tires', 'Bread Cashback American Express Card', 'American Laser Skincare (credit accounts handled by Comenity Capital Bank)', 'Petland (credit accounts handled by Comenity Capital Bank)', 'Virgin America Visa (credit accounts handled by Comenity Capital Bank)', ""Draper's & Damon's (credit accounts handled by Comenity Capital Bank)"", 'Tiger Direct (credit accounts handled by Comenity Capital Bank)', 'The Tog Shop (credit accounts handled by Comenity Capital Bank) part of Blair Corporation', 'Motorola (credit accounts handled by Comenity Capital Bank)', 'Gold Violin (credit accounts handled by Comenity Capital Bank)', 'Good Sam (credit accounts handled by Comenity Capital Bank', 'Fuel Rewards Network MasterCard (credit accounts handled by Comenity Capital Bank', 'Barneys New York (credit accounts handled by Comenity Capital Bank', 'Wintersilks (credit accounts handled by Comenity Capital Bank)', 'Lifestyle Lift (credit accounts handled by Comenity Capital Bank)', 'Distribution America (credit accounts handled by Comenity Capital Bank)', 'Lending Club Patient Solutions (credit accounts handled by Comenity Capital Bank)', 'Your Tuition Solution (credit accounts handled by Comenity Capital Bank)', 'Simply Be (credit accounts handled by Comenity Capital Bank)', 'GEM Account (credit accounts handled by Comenity Capital Bank)', 'Modells (credit accounts handled by Comenity Capital Bank)', 'AKC Visa (credit accounts handled by Comenity Capital Bank)', 'LinenSource (credit accounts handled by Comenity Capital Bank)', 'Overstock.com (credit accounts handled by Comenity Capital Bank)', 'Aspen Dental- DentalFirst Financing (credit accounts handled by Comenity Capital Bank)', 'Anne Geddes (credit accounts handled by Comenity Capital Bank)', ""Gordon's Jewelers (credit accounts handled by Comenity Capital Bank)"", 'Sahalie (credit accounts handled by Comenity Capital Bank)', 'Lenovo (credit accounts handled by Comenity Capital Bank)', ""Boscov's (credit accounts handled by Comenity Capital Bank)"", 'Piercing Pagoda (credit accounts handled by Comenity Capital Bank)', 'Forever 21 (credit accounts handled by Comenity Capital Bank)', 'Ulta Beauty (credit accounts handled by Comenity Capital Bank)', ""Appleseed's (credit accounts handled by Comenity Capital Bank"", ""The Children's Place (credit accounts handled by Comenity Capital Bank)"", 'Newegg Preferred Account (credit accounts handled by Comenity Capital Bank', 'Abbey Carpet/Floors to Go (credit accounts handled by Comenity Capital Bank)', 'Alphaeon (credit accounts handled by Comenity Capital Bank)', 'Ballard Designs (credit accounts handled by Comenity Capital Bank)', 'Bed Bath & Beyond (credit accounts handled by Comenity Capital Bank)', 'Blue Nile (credit accounts handled by Comenity Capital Bank)', 'CD Peacock (credit accounts handled by Comenity Capital Bank)', 'Century 21 Dept. Stores (credit accounts handled by Comenity Capital Bank)', 'Credit Auto Repair (credit accounts handled by Comenity Capital Bank)', ""David's Bridal (credit accounts handled by Comenity Capital Bank)"", 'Dell Pay Credit Accounts', 'West Coast Dental/Dental Alliance (credit accounts handled by Comenity Capital Bank)', 'Diamonds International (credit accounts handled by Comenity Capital Bank)', 'Dwolla (credit accounts handled by Comenity Capital Bank)', 'Earthwise Windows and Doors (credit accounts handled by Comenity Capital Bank)', 'El Dorado (credit accounts handled by Comenity Capital Bank)', 'Frontgate (credit accounts handled by Comenity Capital Bank)', 'Good Sam/Coast to Coast Visa (credit accounts handled by Comenity Capital Bank)', 'Grand Rental (credit accounts handled by Comenity Capital Bank)', 'Grandin Road (credit accounts handled by Comenity Capital Bank)', 'Home and Garden Showplace (credit accounts handled by Comenity Capital Bank)', 'Hometown Brand Centers (credit accounts handled by Comenity Capital Bank)', 'H3 Wellness Plus (credit accounts handled by Comenity Capital Bank)', 'Hannoush (credit accounts handled by Comenity Capital Bank)', 'Harvey Building Products (credit accounts handled by Comenity Capital Bank)', 'Healthiplan (credit accounts handled by Comenity Capital Bank)', 'Iddeal Jewelry (credit accounts handled by Comenity Capital Bank)', 'Ideal Image (credit accounts handled by Comenity Capital Bank)', 'Improvements (credit accounts handled by Comenity Capital Bank)', 'J. Jill (credit accounts handled by Comenity Capital Bank)', 'Jay Gems/Simply (credit accounts handled by Comenity Capital Bank)', 'Kohler Generators (credit accounts handled by Comenity Capital Bank)', 'LaserAway (credit accounts handled by Comenity Capital Bank)', 'MESA Money (credit accounts handled by Comenity Capital Bank)', 'Marisota/JD Williams (credit accounts handled by Comenity Capital Bank)', 'Merchant Funders (credit accounts handled by Comenity Capital Bank)', 'Taylor Rental Credit Card (credit accounts handled by Comenity Capital Bank)', 'Norm Thompson (credit accounts handled by Comenity Capital Bank)', 'Lexus Pursuits Visa (credit accounts handled by Comenity Capital Bank)', 'Toyota Rewards VISA (credit accounts handled by Comenity Capital Bank)', 'Orbitz Rewards Card (credit accounts handled by Comenity Capital Bank)', 'Gamestop (credit accounts handled by Comenity Capital Bank)', 'Zales (credit accounts handled by Comenity Capital Bank)', 'My Smile Care (credit accounts handled by Comenity Capital Bank)', 'Big Lots (credit accounts handled by Comenity Capital Bank)', 'Ohio University MC (credit accounts handled by Comenity Capital Bank)', 'Premier Designs (credit accounts handled by Comenity Capital Bank)', 'Premier Laser Spa (credit accounts handled by Comenity Capital Bank)', 'Priscilla of Boston (credit accounts handled by Comenity Capital Bank)', 'Rainsoft (credit accounts handled by Comenity Capital Bank)', 'Serta/iComfort (credit accounts handled by Comenity Capital Bank)', 'Solutions (credit accounts handled by Comenity Capital Bank)', 'The Tile Shop (credit accounts handled by Comenity Capital Bank)', 'True Value Brands (credit accounts handled by Comenity Capital Bank)', 'Univision (credit accounts handled by Comenity Capital Bank)', 'Vintage King Audio (credit accounts handled by Comenity Capital Bank)', 'Vitacost Healthy Perks MC (credit accounts handled by Comenity Capital Bank)', 'JD Williams', 'UBG Consumer Credit (credit accounts handled by Comenity Capital Bank', 'Valliani (credit accounts handled by Comenity Capital Bank)', 'The Home', 'Blair (credit accounts handled by Comenity Capital Bank)', 'Fastline (credit accounts handled by Comenity Capital Bank)', 'Carter Lumber DIY(credit accounts handled by Comenity Capital Bank)', 'Venue (credit accounts handled by Comenity Capital Bank)', 'American TV(credit accounts handled by Comenity Capital Bank)', 'Gardner White (credit accounts handled by Comenity Capital Bank)', 'HSN (credit accounts handled by Comenity Capital Bank)', 'Med Money (credit accounts handled by Comenity Capital Bank)', 'Osh Commercial Services (credit accounts handled by Comenity Capital Bank)', 'Southern Pipe (credit accounts handled by Comenity Capital Bank)', 'Haband (credit accounts handled by Comenity Capital Bank)', 'Smile Generation Financial (credit accounts handled by Comenity Capital Bank)', 'J.Jill (credit accounts handled by Comenity Capital Bank)', 'Orchard Supply Hardware (credit accounts handled by Comenity Capital Bank)']","['Mr. Ron Ostler, Senior Vice President', 'Ms. Kelly Tuthill, Risk Manager', 'Ms. Andrea Moss, President', 'Ms. Stephanie Gram, Sr. Director, Complaints Management', 'Mr. Bruce Bowman, President', 'Mr. Greg Opincar, CFO', 'Mr. Mark Williams, Complaints Management Manager', 'Mr. Baron Schlachter, President', 'Mr. Robert Kashtan, General Counsel, Assistant Secretary', 'Mr. Tom McGuire, CFO', 'Ms. Kristin Lowery, Chief Information Security Officer', 'Ms. Amanda Foor, Chief Compliance Officer', 'Mr. Glen Segrato, Secretary', 'Mr. Ralph J Andretta, CEO']",{'Website Addresses': ['https://savings.breadfinancial.com/']},"{'Twitter': 'https://twitter.com/askcomenity', 'Facebook': 'https://www.facebook.com/askcomenity'}","['Credit Cards and Plans', 'Debt Consolidation Services', 'Financial Services', 'Bank', 'Credit Card Merchant Services']"
Citiwide Towing Auto Repair,,,,,,(212) 727-7240,"552 West 24th StreetNew York, NY 10011",,,[],[],{'Phone Numbers': ['(212) 475-3780']},{},['Auto Repair']
"Gotham City Collision, Inc.",http://www.gothamcitycollision.com,Corporation,,,,(718) 433-4465,"11-30 44th RoadLong Island City, NY 11101-5116",,7/17/2012,['Gabriel Collision Of Long Island City'],"['Mr. Frank Passarella, Vice President']",{},"{'Facebook': 'https://www.facebook.com/gothamcitycollision/', 'Instagram': 'https://www.instagram.com/gothamcitycollision/', 'Twitter': 'https://twitter.com/gothamcitycoll'}","['Auto Body Repair and Painting', 'Auto Repair']"
"A.V.A. Performance, Inc.",,,,,,(718) 786-0721,"10-29 46th RoadLong Island City, NY 11101-5319",,1/1/1973,"['AVA Performance, Inc.']","['Mr. Andrew Vinciquerra, Owner']",{},{},['Auto Repair']
Davinci Tow And Collision,,,,,,(718) 606-9547,"3615 Vernon BlvdAstoria, NY 11106",,,[],[],{},{},['Auto Body Repair and Painting']
Limaes Transmissions Inc.,,,,,,(718) 729-7312,"13-11 44th AvenueLong Island City, NY 11101",,,[],[],{},{},['Auto Repair']
Midtown Service Center,,,,,,(212) 645-1059,"436 West 18th StreetNew York, NY 10011",,,[],[],{},{},['Auto Repair']
"Auto Care West, Inc.",,,,,,(212) 255-8412,"464 West 18th StreetNew York, NY 10011-3801",,1/1/1980,['J & B Collision'],"['Mr. Bob Ballis, Owner']",{'Fax Numbers': ['(212) 255-8416']},{},['Auto Repair']
General Auto Repair & Transmission,,,,,,(718) 433-1991,"38-44 13 StreetLong Island City, NY 11101",,1/1/1995,['IMOG Automotive Inc.'],"['Ms. Jacqueline Hines, President']","{'Fax Numbers': ['(718) 433-2438'], 'Phone Numbers': ['(718) 433-2995']}",{},['Auto Repair']
Charlie's Auto Collision & Repair,,,,,,(718) 482-8766,"38-44 13th StreetLong Island City, NY 11101",,,[],[],{},{},['Auto Repair']
Arm Tech Corp.,,,,,,(718) 349-0100,"11-20 37th Ave.Long Island City, NY 11101",,,[],[],{},{},['Auto Repair']
M.J.U. Auto Repair,,,,,,(347) 683-1719,"38-32 13th StreetLong Island City, NY 11101",,,[],[],{},{},['Auto Repair']
M.J.U Auto Repair Shop,,,,,,(718) 806-1100,"38-32, 13th StreetLong Island City, NY 11101",,,[],[],{},{},['Auto Repair']
Fast Lane 24 Hour Auto Repair,,,,,,(646) 237-1236,"64 7th AvenueNew York, NY 10011-6673",,,[],[],{'Phone Numbers': ['(646) 237-1237']},{},['Auto Repair']
New Punjav Auto Repair,,,,,,(718) 392-1114,"39-01 21st StreetLong Island City, NY 11101-6121",,,[],[],{},{},['Auto Repair']
MBS Motor Service,,,,,,(212) 427-4036,"334 East 92nd StreetNew York, NY 10128",,,"[""Mordy's Inc.""]",[],{},{},['Auto Repair']
Big City Auto Body & Towing Service Corp. of N.Y.,http://www.bigcityautobody.com,Corporation,,,,(718) 392-2929,"3724 13th StLong Is City, NY 11101-6025",,12/4/1989,[],"['Mr. Ralph Majors, Vice President']",{'Fax Numbers': ['(718) 392-3163']},{},"['Auto Repair', 'Auto Body Repair and Painting', 'Towing Company']"
Complete Auto Service,,,,,,(718) 361-8255,"38-25 21st StreetLong Island City, NY 11101",,,[],[],{},{},['Auto Repair']
"Chromy Automotive, Inc.",,,,,,(718) 890-9407,"43-17 39th AvenueLong Island City, NY 11101",,,['Time Was Antiques'],"['Mr. Tim Evans, Owner']",{'Phone Numbers': ['(718) 490-2150']},{},['Auto Repair']
New Yogi Transmission Shop Inc.,,,,,,(718) 392-6320,"21-10 39th AvenueAstoria, NY 11101-3608",,,[],[],{},{},['Auto Repair']
"ABC Ericson Automotive, Inc.",,Corporation,,,,(212) 604-9803,"422 West 15th StreetNew York, NY 10011",,1/1/1999,[],"['Mr. Ari Cohen, President']","{'Fax Numbers': ['(212) 604-0809'], 'Phone Numbers': ['(212) 924-6622', '(212) 604-9801']}",{},['Auto Repair']
US Auto Repair Center,,,,,,(212) 604-9803,"38-03 21st StreetLong Island City, NY 11101",,,[],[],{},{},['Auto Repair']
"King of Queens Automotive, LLC",,Corporation,,,,(718) 786-0010,"3803 21st StreetAstoria, NY 11101-3603",,11/1/2013,[],"['Mr. Tahir A. Ahmad, President']",{'Fax Numbers': ['(718) 786-0070']},{},"['Auto Repair', 'Auto Body Repair and Painting']"
New York Auto Repair,,,,,,(718) 729-7788,"2110 38th AveLong Is City, NY 11101-3507",,,[],[],{},{},['Auto Repair']
"Auto Care East, Inc.",http://www.autocareeast.com,Corporation,,,,(212) 988-1515,"243 East 94th StreetNew York, NY 10128-3705",,7/1/1986,[],[],"{'Fax Numbers': ['(212) 369-4657'], 'Phone Numbers': ['(212) 860-9494']}",{},"['Auto Repair', 'Auto Maintenance']"
"Central Collision, Inc",,,,,,(718) 729-2867,"10-12 36th AvenueLong Island City, NY 11106-5022",,,[],[],{},{},['Auto Repair']
Adria Motors Auto Repair,,,,,,(718) 729-2867,"40-19 23rd StreetLong Island City, NY 11101-4818",,,[],[],{},{},['Auto Repair']
Advance Auto Repairs,,,,,,(718) 777-1403,"34-60 12th St.Long Island City, NY 11106",,,[],[],{},{},['Auto Repair']
Julio Auto Repair Shop,,,,,,(718) 784-4490,"38-36 22nd StreetLong Island City, NY 11101",,1/1/2002,[],"['Mr. Julio Sempertegui, Owner']",{},{},['Auto Repair']
J&R Auto Repair,,,,,,(718) 433-0089,"38-36 22nd StreetLong Island City, NY 11101",,,[],[],{},{},['Auto Repair']
"GE Tselel Automotive,inc",,,,,,(718) 786-2378,"36-28 14th StreetLong Island, NY 11106",,,[],[],{},{},['Auto Repair']
New Tarek Auto Repair Inc.,,,,,,(718) 267-7240,"37-27 21 StreetLong Island City, NY 11101",,,[],[],{},{},['Auto Repair']
Tony's Service Center,,,,,,(718) 392-7451,"21-15 38th AvenueLong Island City, NY 11101",,12/1/1978,"['Salamis Service Center and Auto Body', ""Tony's Towing Service"", 'Salamis Service Center']",[],{},{},['Auto Repair']
London Auto Electric,,,,,,(718) 392-7451,"37-05 21st StreetLong Island City, NY 11101",,,[],[],{},{},['Auto Repair']
"LMC Carwash & Lube, Inc.",,Corporation,,,,(718) 392-7451,"36-21 21st StreetLong Island City, NY 11106",,1/1/1999,"['Lage Management Corp.', 'Bronx River Car Wash', 'Howard Beach Car Corporation', 'Lage Car Wash', ""Lage's Lube Express Oil Change""]",[],"{'Fax Numbers': ['(914) 637-3898'], 'Phone Numbers': ['(718) 786-6228', '(718) 994-0022']}",{},"['Car Wash', 'Auto Repair']"
New Prestige Automotive Care,,,,,,(718) 937-6663,"3711 22nd StreetLong Island City, NY 11101",,,[],[],{},{},['Auto Repair']
Auto Image Collision,,,,,,(718) 937-6663,"37-16 22nd StreetLong Island City, NY 11101",,,[],[],{},{},['Auto Repair']
Auto Image Incorporated,,,,,,(718) 784-6597,"3717 22nd StreetLong Island City, NY 11101",,,[],[],{},{},['Auto Repair']
Auto Image Inc,,,,,,(718) 472-1700,"37-17 22nd StreetLong Island City, NY 11101",,,[],[],{},{},['Auto Repair']
Collision Services Inc,,,,,,(718) 707-0616,"37-16 22nd StreetLong Island City, NY 11101",,,[],[],{'Phone Numbers': ['(917) 530-1947']},{},['Auto Body Repair and Painting']
Active Auto Repair NYC,http://activeautonyc.com/,,,,,(212) 643-5678,"324 E 95th StNew York, NY 10128-5880",,9/12/1995,['Active Auto Repair'],[],{},{},"['Auto Repair', 'Towing Company']"
"Manhattan East Auto Service, Inc.",,,,,,(212) 831-4300,"324 East 95th StreetNew York, NY 10128-5880",,1/1/1980,[],"['Mr. Angelo Letizia, President']",{},{},['Auto Repair']
"Cosmo car, Inc.",,,,,,(212) 831-4300,"40-34 Crescent StreetLong Island City, NY 11101",,,[],[],{},{},['Auto Repair']
AutoPartsWay Corp,http://www.autopartsway.com,Corporation,,,,(800) 594-0237,"5 Penn Plaza23rd FloorNew York, NY 10001-1810",,6/24/2005,"['AutoPartsWay.com', 'AutoPartsWAY']","['Mr. Mark Klepa, President', 'Mr. Kevin Bings, Customer Service Manager']","{'Fax Numbers': ['(646) 862-2423', '(646) 755-3286'], 'Phone Numbers': ['(646) 862-2423']}","{'Facebook': 'https://www.facebook.com/AutoPartsWAY.biz', 'Twitter': 'https://twitter.com/autopartsway', 'YouTube': 'https://www.youtube.com/user/AutoPartsWAY?sub_confirmation=1'}","['Auto Repair Equipment', 'New Auto Parts', 'Auto Accessories']"
Auto PHD Corp.,,Corporation,,,,(718) 786-3393,"27-19 Thomson AvenueLong Island City, NY 11101-2926",,1/1/2002,['Manny Auto Electric'],"['Mr. Aleksandr Lyubchenko, Owner']",{'Website Addresses': ['http://www.mannyauto.com']},{},"['Auto Services', 'Auto Repair', 'Auto Air Conditioning', 'Auto Electric Service', 'Locksmith Supplies']"
Great Bear Auto Center,,,,,,(212) 410-3777,"340 East 95th StreetNew York, NY 10028",,,[],"['Mr. Stanley Fisher, Manager']",{},{},['Auto Repair']
"M.W., INC",,,,,,(212) 410-3777,"81 Clay StreetBrooklyn, NY 11222",,,[],[],{},{},['Auto Body Repair and Painting']
A.A.D Auto Repair And Body Shop,,,,,,(718) 392-7977,"22-15 37th AvenueLong Island City, NY 11101",,,[],[],{},{},['Auto Repair']
Foreign Car Center,,,,,,(718) 392-7977,"11-20 33rd avenueAstoria, NY 11106",,,[],[],{},{},['Auto Repair']
"Transform Holdco, LLC",http://www.sears.com,,,,,(847) 286-2500,"5407 Trillium Blvd Ste B120Hoffman Estates, IL 60192-3413",,1/1/1887,"['Sears Duct Cleaning', 'Sears Home Services', 'Sears Product Repair', 'Sears', 'National Claims Center', 'Sears Merchandise Group', 'Sears Auto Repair', 'Sears Driving School', 'Sears Home Central', 'Sears Catalog', 'Sears Dental Center', 'Sears Home Protection Plan', 'Sears Appliance Select', 'Sears Auto Center', 'Sears Roebuck', 'Sears Service Center', 'Transform Home Improvements', 'Sears Department Store', 'Sears Service Unit', 'Sears Home Central Heating & Installation', 'Sears Watch & Jewelry Service Center', 'Sears Optical', 'Sears Garage Doors', 'K-Mart', 'Sears HomeTown Stores', 'Sears Hearing Aid Center', 'Sears Carpet & Upholstery Care', 'Sears Carpet Cleaning Services']",[],"{'Website Addresses': ['http://www.transformco.com', 'http://Searsclean.com']}","{'Twitter': 'https://twitter.com/searsdeals', 'Facebook': 'https://www.facebook.com/sears', 'Instagram': 'https://www.instagram.com/sears/'}","['Department Stores', 'Construction Services', 'Auto Repair', 'Carpet and Rug Cleaners', 'Residential Air Conditioning Contractors', 'Major Appliance Services', 'Jewelry Stores', 'Major Appliance Dealers', 'Lawn and Garden', 'Major Appliance Parts', 'Tire Dealers', 'Retail Stores', 'Lawn Mower', 'Paint', 'Womens Clothing', 'Retail Shoes', 'General Merchandise', 'Appliances', 'Hardware Sales', 'TV and Radio Dealers', 'Home Electronics', 'Mens Clothing', 'Bedding', 'Small Appliance Dealers', 'Snow Removal Equipment', 'Cooking Utensils', 'Hand Tools', 'Exercise Machines', 'Electric Tools', 'Boys Clothing', 'Childrens & Infants Wear - Retail']"
Executive Motors,,,,,,(718) 349-3499,"38-17 Crescent StreetLong Island City, NY 11101",,,[],[],{},{},['Auto Repair']
"Automotive Diagnostic Center of New York, Inc.",,,,,,(212) 865-5252,"303 W 96th StNew York, NY 10025-6203",,1/1/1967,[],"['Mr. Edward Goldberg, President']",{'Fax Numbers': ['(212) 749-9884']},{},['Auto Repair']
DuPont Automotive Inc.,,,,,,(718) 349-0433,"384 McGuinness BoulevardBrooklyn, NY 11222",,,['JK Automotive Repair Shop'],[],{'Fax Numbers': ['(718) 349-1738']},{},['Auto Repair']
"Ramirez & Sons Auto Service and Collision, Inc.",http://www.ramirezandsonsauto.com,Corporation,,,,(201) 868-6005,"102 60th St # 104West New York, NJ 07093-2804",,6/4/1979,"[""Ramirez & Sons' Auto Body, Inc.""]","['Mr. Francisco J. Ramirez, President']",{'Fax Numbers': ['(201) 868-4921']},{'Facebook': 'https://facebook.com/ramirezandsonsnj'},"['Auto Body Repair and Painting', 'Auto Repair', 'Auto Maintenance', 'Wheel Alignment', 'Auto Diagnosis']"
"Automotive Diagnostic Center of New York, Inc.",,,,,,(212) 865-5252,"303 W 96th StNew York, NY 10025-6203",,1/1/1967,[],"['Mr. Edward Goldberg, President']",{'Fax Numbers': ['(212) 749-9884']},{},['Auto Repair']
Picasso Auto Body Shop,,,,,,(718) 606-9547,"37-38 27th StreetLong island city, NY 11101",,,[],[],{},{},['Auto Body Repair and Painting']
Auto Body Picasso,,,,,,(718) 606-9547,"37-38 27th StreetLong Island City, NY 11101",,,[],[],{},{},['Auto Body Repair and Painting']
Punjab Mechanic,,,,,,(718) 728-4600,"33-56 21 StreetAstoria, NY 11106",,,[],[],{},{},['Auto Repair']
RMR Transmission Corp,,Corporation,,,,(718) 965-3841,"22-08 37th AvenueAstoria, NY 11101",,1/1/2002,[],"['Mr. Rameshwar Sukhram, President']",{'Fax Numbers': ['(718) 729-2160']},{},['Auto Repair']
First Class Collision /Broadway,,,,,,(718) 274-3690,"14-19 BroadwayAstoria, NY 11106",,,[],[],{},{},['Auto Repair']
AccuTech Auto Corp.,,,,,,(718) 726-9300,"33-21 21st StreetLong Island City, NY 11106",,,['Accu Tech Auto Corp.'],['Mr. Mihnea (Mikki) Darie'],{},{},['Auto Repair']
Azuay Auto Repair,,,,,,(718) 482-1373,"38-34 22nd StreetLong Island, NY 11101",,,[],[],{},{},['Auto Machine Shop']
D.J. Auto Repair,,,,,,(917) 659-3248,"3834 22nd StLong Is City, NY 11101-3606",,,[],[],{},{},['Auto Repair']
"AN Auto Repair & Collision, Inc.",,,,,,(718) 606-9231,"2302 38th AveLong Is City, NY 11101",,,[],[],{},{},['Auto Repair']
HI-Tech Auto Repair & Body Shop,,,,,,(718) 361-5648,"3825 21st StLong Is City, NY 11101",,,[],[],{},{},['Auto Maintenance']
Precision Auto Works,http://www.precisionautonewyork.com,Limited Liability Company (LLC),,,,(718) 786-2923,"3746 9th StLong Is City, NY 11101-6003",,12/1/1996,[],"['Mr. George Anastasopoulos, Owner']",{'Fax Numbers': ['(718) 786-2667']},{},"['Auto Repair', 'Auto Body Repair and Painting']"
Lazarus Reconditioning LLC,https://lazarusbatteries.nyc/,Limited Liability Company (LLC),,,,(855) 694-7722,"2511 41st AveLong Island City, NY 11101-3807",,10/18/2019,[],[],{},{'Facebook': 'https://www.facebook.com/HybridBatteryLongIslandCity/'},['Auto Repair']
33 Street Auto Center,,,,,,(855) 694-7722,"37-01 33rd StreetLIC, NY 11101",,,[],[],{},{},['Auto Repair']
"Repair Guys, Inc.",,,,,,(718) 707-0475,"3707 21st StLong Is City, NY 11101",,,[],[],{},{},['Auto Repair']
"Queens County Collision, Inc",,,,,,(917) 995-3896,"37-16A 22nd StreetLong Island City, NY 11101",,,[],[],{},{},['Auto Repair']
Auto Center Collison Inc,https://auto-center-collison-inc.business.site/,,,,,(917) 995-3896,"3549 Steinway StLong Is City, NY 11101",,,[],[],{},{},['Auto Repair']
Hybrid Auto Tech Inc.,https://autotechnyc.com/,,,,,(718) 482-1414,"1204 44th AveLong Is City, NY 11101",,,[],[],{'Fax Numbers': ['(718) 472-2679']},{},['Auto Repair']
Jade Black Collision,https://jade-black-collision.business.site/,,,,,(917) 201-0334,"5215 Van Dam StLong Is City, NY 11101",,,[],[],{},{},['Auto Body Repair and Painting']
Precision Auto Collision,https://precisionautocollision.com/,Corporation,,,,(718) 766-9372,"3716 22nd StLong Is City, NY 11101-3505",,8/1/2011,"['Pacheco Empire Group, Inc.']","['Ms. Paula Fritman, Business Manager', 'Mr. German Pacheco, President']",{},{},"['Auto Body Repair and Painting', 'Auto Maintenance']"
"Fast Towing and Collision 1, Inc.",,,,,,(718) 433-1110,"3810 22nd StLong Is City, NY 11101",,,[],[],{},{},"['Towing Company', 'Auto Body Repair and Painting']"
Broadway Auto Care,,,,,,(718) 728-7137,"32-09 21st StreetLong Island City, NY 11106",,,"['Broadway Auto Care, Inc.']","['Mr. Ted Zorbas, President']",{'Fax Numbers': ['(718) 762-4711']},{},['Auto Body Repair and Painting']
Juniors Pulaski Auto Repair,,,,,,(718) 383-0105,"321 McGuinness BlvdBrooklyn, NY 11222",,,[],[],{},{},['Auto Repair']
LIC Transmission & Auto Repair Corp.,,,,,,(718) 729-8245,"36-23 33rd StreetAstoria, NY 11106-2326",,,[],[],{},{},['Auto Repair']
Nizo Motorsports Inc.,,,,,,(929) 255-8136,"3631 22nd StAstoria, NY 11106",,,[],[],{},{},['Auto Body Repair and Painting']
Community Auto Body,http://www.communityautobody.com,Corporation,,,,(201) 861-2044,"6911 Park AveGuttenberg, NJ 07093-4407",,1/1/1962,"['Community Garage, Inc.']","['Mr. Julio Sanchez, Owner']",{},{},['Auto Body Repair and Painting']
Boynton Auto Body Inc.,,,,,,(212) 866-4757,"204 West 101st StreetNew York, NY 10025-5007",,1/1/1985,[],"['Mr. William Boynton, President']",{},{},['Auto Body Repair and Painting']
Maaco Auto Painting,,,,,,(718) 498-7200,"31-02 Northern Blvd.Long Island City, NY 11101",,1/1/1987,"['Group of Baichans Inc.', 'Baichan Brothers Inc.']","['Mr. Herman Baichan, President']","{'Fax Numbers': ['(718) 385-4687'], 'Phone Numbers': ['(718) 786-0966']}",{},['Auto Body Repair and Painting']
Boynton Auto Body Inc.,,,,,,(212) 866-4757,"204 West 101st StreetNew York, NY 10025-5007",,1/1/1985,[],"['Mr. William Boynton, President']",{},{},['Auto Body Repair and Painting']
United Auto Repair & Body Shop,,,,,,(718) 786-6677,"3806 31st StreetLong Island City, NY 11101",,,[],[],{'Phone Numbers': ['(347) 537-4409']},{},['Auto Body Repair and Painting']
GTM Auto Repair,http://gtmautorepair.com/,Limited Liability Company (LLC),,,,(718) 472-2225,"3807 31st StLong Island City, NY 11101-2718",,9/17/2007,['Samarty LLC'],"['Mr. Mateo Sanchez, Owner']",{'Fax Numbers': ['(718) 472-2226']},{},['Auto Repair']
Two Guys Autoplex,,,,,,(718) 472-2225,"302 McGuinness Blvd.Brooklyn, NY 11222",,,"['Two Guys Auto Glass', 'Two Guys Auto Care Center']",[],{'Phone Numbers': ['(718) 383-6195']},{},['Auto Repair']
Master Auto Repair,,,,,,(201) 662-7070,"431 70th StGuttenberg, NJ 07093-2417",,,[],[],{},{},['Auto Repair']
R&M Auto,,,,,,(201) 348-0500,"West New York, NJ 07093",,,[],[],{},{},['Auto Repair']
ARPI Jr. Auto Body,,,,,,(201) 921-5752,"6208 Kennedy Blvd WWest New York, NJ 07093-5311",,,[],[],{},{},['Auto Body Repair and Painting']
"S.R. Auto Service, Inc",,Corporation,,,,(718) 349-9742,"300 McGuiness Blvd.Brooklyn, NY 11222",,7/1/1998,[],"['Ihtesham Rana, President']",{'Fax Numbers': ['(718) 349-9747']},{},['Auto Repair']
Mira Auto Body Repairs Inc.,,,,,,(718) 728-7036,"3002 12th StAstoria, NY 11102-4013",,1/1/1976,"['Checkmate Auto Body', 'Check Mate Auto Body']","['Mr. Raffaele Pepe, President']",{},{},['Auto Repair']
Minetta Garage,,,,,,(212) 777-3530,"122 West 3rd St.New York, NY 10012",,,[],[],{},{},['Auto Repair']
